VideoName,ValueExtraversion,ValueAgreeableness,ValueConscientiousness,ValueNeurotisicm,ValueOpenness,ImageName
cgT-3CHBmKs.003.mp4,0.224299065,0.461538462,0.310679612,0.322916667,0.355555556,cgT-3CHBmKs.003_5.jpg
cgT-3CHBmKs.005.mp4,0.317757009,0.384615385,0.27184466,0.25,0.266666667,cgT-3CHBmKs.005_1.jpg
cgT-3CHBmKs.005.mp4,0.317757009,0.384615385,0.27184466,0.25,0.266666667,cgT-3CHBmKs.005_2.jpg
cgT-3CHBmKs.005.mp4,0.317757009,0.384615385,0.27184466,0.25,0.266666667,cgT-3CHBmKs.005_3.jpg
cgT-3CHBmKs.005.mp4,0.317757009,0.384615385,0.27184466,0.25,0.266666667,cgT-3CHBmKs.005_4.jpg
cgT-3CHBmKs.005.mp4,0.317757009,0.384615385,0.27184466,0.25,0.266666667,cgT-3CHBmKs.005_5.jpg
CJjNcuBLjMM.001.mp4,0.504672897,0.494505495,0.339805825,0.25,0.388888889,CJjNcuBLjMM.001_1.jpg
CJjNcuBLjMM.001.mp4,0.504672897,0.494505495,0.339805825,0.25,0.388888889,CJjNcuBLjMM.001_2.jpg
CJjNcuBLjMM.001.mp4,0.504672897,0.494505495,0.339805825,0.25,0.388888889,CJjNcuBLjMM.001_3.jpg
CJjNcuBLjMM.001.mp4,0.504672897,0.494505495,0.339805825,0.25,0.388888889,CJjNcuBLjMM.001_4.jpg
CJjNcuBLjMM.001.mp4,0.504672897,0.494505495,0.339805825,0.25,0.388888889,CJjNcuBLjMM.001_5.jpg
Cl5jhuLQ9Dg.002.mp4,0.411214953,0.56043956,0.427184466,0.479166667,0.522222222,Cl5jhuLQ9Dg.002_1.jpg
Cl5jhuLQ9Dg.002.mp4,0.411214953,0.56043956,0.427184466,0.479166667,0.522222222,Cl5jhuLQ9Dg.002_2.jpg
Cl5jhuLQ9Dg.002.mp4,0.411214953,0.56043956,0.427184466,0.479166667,0.522222222,Cl5jhuLQ9Dg.002_3.jpg
Cl5jhuLQ9Dg.002.mp4,0.411214953,0.56043956,0.427184466,0.479166667,0.522222222,Cl5jhuLQ9Dg.002_4.jpg
Cl5jhuLQ9Dg.002.mp4,0.411214953,0.56043956,0.427184466,0.479166667,0.522222222,Cl5jhuLQ9Dg.002_5.jpg
Cl7vQ9QR0es.004.mp4,0.411214953,0.417582418,0.514563107,0.40625,0.533333333,Cl7vQ9QR0es.004_1.jpg
Cl7vQ9QR0es.004.mp4,0.411214953,0.417582418,0.514563107,0.40625,0.533333333,Cl7vQ9QR0es.004_2.jpg
Cl7vQ9QR0es.004.mp4,0.411214953,0.417582418,0.514563107,0.40625,0.533333333,Cl7vQ9QR0es.004_3.jpg
Cl7vQ9QR0es.004.mp4,0.411214953,0.417582418,0.514563107,0.40625,0.533333333,Cl7vQ9QR0es.004_4.jpg
Cl7vQ9QR0es.004.mp4,0.411214953,0.417582418,0.514563107,0.40625,0.533333333,Cl7vQ9QR0es.004_5.jpg
Cl7vQ9QR0es.005.mp4,0.411214953,0.56043956,0.339805825,0.395833333,0.411111111,Cl7vQ9QR0es.005_1.jpg
Cl7vQ9QR0es.005.mp4,0.411214953,0.56043956,0.339805825,0.395833333,0.411111111,Cl7vQ9QR0es.005_2.jpg
Cl7vQ9QR0es.005.mp4,0.411214953,0.56043956,0.339805825,0.395833333,0.411111111,Cl7vQ9QR0es.005_3.jpg
Cl7vQ9QR0es.005.mp4,0.411214953,0.56043956,0.339805825,0.395833333,0.411111111,Cl7vQ9QR0es.005_4.jpg
Cl7vQ9QR0es.005.mp4,0.411214953,0.56043956,0.339805825,0.395833333,0.411111111,Cl7vQ9QR0es.005_5.jpg
cLaZxEf1nE4.002.mp4,0.747663551,0.67032967,0.514563107,0.614583333,0.7,cLaZxEf1nE4.002_1.jpg
cLaZxEf1nE4.002.mp4,0.747663551,0.67032967,0.514563107,0.614583333,0.7,cLaZxEf1nE4.002_2.jpg
cLaZxEf1nE4.002.mp4,0.747663551,0.67032967,0.514563107,0.614583333,0.7,cLaZxEf1nE4.002_3.jpg
cLaZxEf1nE4.002.mp4,0.747663551,0.67032967,0.514563107,0.614583333,0.7,cLaZxEf1nE4.002_4.jpg
cLaZxEf1nE4.002.mp4,0.747663551,0.67032967,0.514563107,0.614583333,0.7,cLaZxEf1nE4.002_5.jpg
cnsvc0alWOA.000.mp4,0.663551402,0.615384615,0.553398058,0.604166667,0.577777778,cnsvc0alWOA.000_1.jpg
cnsvc0alWOA.000.mp4,0.663551402,0.615384615,0.553398058,0.604166667,0.577777778,cnsvc0alWOA.000_2.jpg
cnsvc0alWOA.000.mp4,0.663551402,0.615384615,0.553398058,0.604166667,0.577777778,cnsvc0alWOA.000_3.jpg
cnsvc0alWOA.000.mp4,0.663551402,0.615384615,0.553398058,0.604166667,0.577777778,cnsvc0alWOA.000_4.jpg
cnsvc0alWOA.000.mp4,0.663551402,0.615384615,0.553398058,0.604166667,0.577777778,cnsvc0alWOA.000_5.jpg
cnsvc0alWOA.004.mp4,0.626168224,0.615384615,0.582524272,0.697916667,0.6,cnsvc0alWOA.004_1.jpg
cnsvc0alWOA.004.mp4,0.626168224,0.615384615,0.582524272,0.697916667,0.6,cnsvc0alWOA.004_2.jpg
cnsvc0alWOA.004.mp4,0.626168224,0.615384615,0.582524272,0.697916667,0.6,cnsvc0alWOA.004_3.jpg
cnsvc0alWOA.004.mp4,0.626168224,0.615384615,0.582524272,0.697916667,0.6,cnsvc0alWOA.004_4.jpg
cnsvc0alWOA.004.mp4,0.626168224,0.615384615,0.582524272,0.697916667,0.6,cnsvc0alWOA.004_5.jpg
cNXnowQb7rs.002.mp4,0.411214953,0.417582418,0.378640777,0.479166667,0.544444444,cNXnowQb7rs.002_1.jpg
cNXnowQb7rs.002.mp4,0.411214953,0.417582418,0.378640777,0.479166667,0.544444444,cNXnowQb7rs.002_2.jpg
cNXnowQb7rs.002.mp4,0.411214953,0.417582418,0.378640777,0.479166667,0.544444444,cNXnowQb7rs.002_3.jpg
cNXnowQb7rs.002.mp4,0.411214953,0.417582418,0.378640777,0.479166667,0.544444444,cNXnowQb7rs.002_4.jpg
cNXnowQb7rs.002.mp4,0.411214953,0.417582418,0.378640777,0.479166667,0.544444444,cNXnowQb7rs.002_5.jpg
cNXnowQb7rs.004.mp4,0.485981308,0.593406593,0.631067961,0.604166667,0.7,cNXnowQb7rs.004_1.jpg
cNXnowQb7rs.004.mp4,0.485981308,0.593406593,0.631067961,0.604166667,0.7,cNXnowQb7rs.004_2.jpg
cNXnowQb7rs.004.mp4,0.485981308,0.593406593,0.631067961,0.604166667,0.7,cNXnowQb7rs.004_3.jpg
cNXnowQb7rs.004.mp4,0.485981308,0.593406593,0.631067961,0.604166667,0.7,cNXnowQb7rs.004_4.jpg
cNXnowQb7rs.004.mp4,0.485981308,0.593406593,0.631067961,0.604166667,0.7,cNXnowQb7rs.004_5.jpg
CO7vZjYF6Zk.000.mp4,0.411214953,0.516483516,0.72815534,0.708333333,0.611111111,CO7vZjYF6Zk.000_1.jpg
CO7vZjYF6Zk.000.mp4,0.411214953,0.516483516,0.72815534,0.708333333,0.611111111,CO7vZjYF6Zk.000_2.jpg
CO7vZjYF6Zk.000.mp4,0.411214953,0.516483516,0.72815534,0.708333333,0.611111111,CO7vZjYF6Zk.000_3.jpg
CO7vZjYF6Zk.000.mp4,0.411214953,0.516483516,0.72815534,0.708333333,0.611111111,CO7vZjYF6Zk.000_4.jpg
CO7vZjYF6Zk.000.mp4,0.411214953,0.516483516,0.72815534,0.708333333,0.611111111,CO7vZjYF6Zk.000_5.jpg
CO7vZjYF6Zk.002.mp4,0.700934579,0.516483516,0.893203883,0.75,0.9,CO7vZjYF6Zk.002_1.jpg
CO7vZjYF6Zk.002.mp4,0.700934579,0.516483516,0.893203883,0.75,0.9,CO7vZjYF6Zk.002_2.jpg
CO7vZjYF6Zk.002.mp4,0.700934579,0.516483516,0.893203883,0.75,0.9,CO7vZjYF6Zk.002_3.jpg
CO7vZjYF6Zk.002.mp4,0.700934579,0.516483516,0.893203883,0.75,0.9,CO7vZjYF6Zk.002_4.jpg
CO7vZjYF6Zk.002.mp4,0.700934579,0.516483516,0.893203883,0.75,0.9,CO7vZjYF6Zk.002_5.jpg
cOirMOCpdo8.000.mp4,0.373831776,0.43956044,0.417475728,0.541666667,0.455555556,cOirMOCpdo8.000_1.jpg
cOirMOCpdo8.000.mp4,0.373831776,0.43956044,0.417475728,0.541666667,0.455555556,cOirMOCpdo8.000_2.jpg
cOirMOCpdo8.000.mp4,0.373831776,0.43956044,0.417475728,0.541666667,0.455555556,cOirMOCpdo8.000_3.jpg
cOirMOCpdo8.000.mp4,0.373831776,0.43956044,0.417475728,0.541666667,0.455555556,cOirMOCpdo8.000_4.jpg
cOirMOCpdo8.000.mp4,0.373831776,0.43956044,0.417475728,0.541666667,0.455555556,cOirMOCpdo8.000_5.jpg
cOossY5pTrU.001.mp4,0.485981308,0.604395604,0.553398058,0.583333333,0.666666667,cOossY5pTrU.001_1.jpg
cOossY5pTrU.001.mp4,0.485981308,0.604395604,0.553398058,0.583333333,0.666666667,cOossY5pTrU.001_2.jpg
cOossY5pTrU.001.mp4,0.485981308,0.604395604,0.553398058,0.583333333,0.666666667,cOossY5pTrU.001_3.jpg
cOossY5pTrU.001.mp4,0.485981308,0.604395604,0.553398058,0.583333333,0.666666667,cOossY5pTrU.001_4.jpg
cOossY5pTrU.001.mp4,0.485981308,0.604395604,0.553398058,0.583333333,0.666666667,cOossY5pTrU.001_5.jpg
cOossY5pTrU.002.mp4,0.626168224,0.681318681,0.660194175,0.78125,0.888888889,cOossY5pTrU.002_1.jpg
cOossY5pTrU.002.mp4,0.626168224,0.681318681,0.660194175,0.78125,0.888888889,cOossY5pTrU.002_2.jpg
cOossY5pTrU.002.mp4,0.626168224,0.681318681,0.660194175,0.78125,0.888888889,cOossY5pTrU.002_3.jpg
cOossY5pTrU.002.mp4,0.626168224,0.681318681,0.660194175,0.78125,0.888888889,cOossY5pTrU.002_4.jpg
cOossY5pTrU.002.mp4,0.626168224,0.681318681,0.660194175,0.78125,0.888888889,cOossY5pTrU.002_5.jpg
CpmR-91GxmY.000.mp4,0.775700935,0.89010989,0.825242718,0.895833333,0.744444444,CpmR-91GxmY.000_1.jpg
CpmR-91GxmY.000.mp4,0.775700935,0.89010989,0.825242718,0.895833333,0.744444444,CpmR-91GxmY.000_2.jpg
CpmR-91GxmY.000.mp4,0.775700935,0.89010989,0.825242718,0.895833333,0.744444444,CpmR-91GxmY.000_3.jpg
CpmR-91GxmY.000.mp4,0.775700935,0.89010989,0.825242718,0.895833333,0.744444444,CpmR-91GxmY.000_4.jpg
CpmR-91GxmY.000.mp4,0.775700935,0.89010989,0.825242718,0.895833333,0.744444444,CpmR-91GxmY.000_5.jpg
CpmR-91GxmY.004.mp4,0.635514019,0.747252747,0.631067961,0.5625,0.866666667,CpmR-91GxmY.004_1.jpg
CpmR-91GxmY.004.mp4,0.635514019,0.747252747,0.631067961,0.5625,0.866666667,CpmR-91GxmY.004_2.jpg
CpmR-91GxmY.004.mp4,0.635514019,0.747252747,0.631067961,0.5625,0.866666667,CpmR-91GxmY.004_3.jpg
CpmR-91GxmY.004.mp4,0.635514019,0.747252747,0.631067961,0.5625,0.866666667,CpmR-91GxmY.004_4.jpg
CpmR-91GxmY.004.mp4,0.635514019,0.747252747,0.631067961,0.5625,0.866666667,CpmR-91GxmY.004_5.jpg
CpmR-91GxmY.005.mp4,0.76635514,0.692307692,0.699029126,0.833333333,0.788888889,CpmR-91GxmY.005_1.jpg
CpmR-91GxmY.005.mp4,0.76635514,0.692307692,0.699029126,0.833333333,0.788888889,CpmR-91GxmY.005_2.jpg
CpmR-91GxmY.005.mp4,0.76635514,0.692307692,0.699029126,0.833333333,0.788888889,CpmR-91GxmY.005_3.jpg
CpmR-91GxmY.005.mp4,0.76635514,0.692307692,0.699029126,0.833333333,0.788888889,CpmR-91GxmY.005_4.jpg
CpmR-91GxmY.005.mp4,0.76635514,0.692307692,0.699029126,0.833333333,0.788888889,CpmR-91GxmY.005_5.jpg
CPtaCNonKlE.003.mp4,0.429906542,0.516483516,0.553398058,0.520833333,0.611111111,CPtaCNonKlE.003_1.jpg
CPtaCNonKlE.003.mp4,0.429906542,0.516483516,0.553398058,0.520833333,0.611111111,CPtaCNonKlE.003_2.jpg
CPtaCNonKlE.003.mp4,0.429906542,0.516483516,0.553398058,0.520833333,0.611111111,CPtaCNonKlE.003_3.jpg
CPtaCNonKlE.003.mp4,0.429906542,0.516483516,0.553398058,0.520833333,0.611111111,CPtaCNonKlE.003_4.jpg
CPtaCNonKlE.003.mp4,0.429906542,0.516483516,0.553398058,0.520833333,0.611111111,CPtaCNonKlE.003_5.jpg
cP_dSXql7z8.000.mp4,0.485981308,0.681318681,0.699029126,0.53125,0.566666667,cP_dSXql7z8.000_1.jpg
cP_dSXql7z8.000.mp4,0.485981308,0.681318681,0.699029126,0.53125,0.566666667,cP_dSXql7z8.000_2.jpg
cP_dSXql7z8.000.mp4,0.485981308,0.681318681,0.699029126,0.53125,0.566666667,cP_dSXql7z8.000_3.jpg
cP_dSXql7z8.000.mp4,0.485981308,0.681318681,0.699029126,0.53125,0.566666667,cP_dSXql7z8.000_4.jpg
cP_dSXql7z8.000.mp4,0.485981308,0.681318681,0.699029126,0.53125,0.566666667,cP_dSXql7z8.000_5.jpg
cP_dSXql7z8.003.mp4,0.271028037,0.538461538,0.514563107,0.385416667,0.344444444,cP_dSXql7z8.003_1.jpg
cP_dSXql7z8.003.mp4,0.271028037,0.538461538,0.514563107,0.385416667,0.344444444,cP_dSXql7z8.003_2.jpg
cP_dSXql7z8.003.mp4,0.271028037,0.538461538,0.514563107,0.385416667,0.344444444,cP_dSXql7z8.003_3.jpg
cP_dSXql7z8.003.mp4,0.271028037,0.538461538,0.514563107,0.385416667,0.344444444,cP_dSXql7z8.003_4.jpg
cP_dSXql7z8.003.mp4,0.271028037,0.538461538,0.514563107,0.385416667,0.344444444,cP_dSXql7z8.003_5.jpg
CQMH9Qguuao.000.mp4,0.420560748,0.659340659,0.54368932,0.625,0.655555556,CQMH9Qguuao.000_1.jpg
CQMH9Qguuao.000.mp4,0.420560748,0.659340659,0.54368932,0.625,0.655555556,CQMH9Qguuao.000_2.jpg
CQMH9Qguuao.000.mp4,0.420560748,0.659340659,0.54368932,0.625,0.655555556,CQMH9Qguuao.000_3.jpg
CQMH9Qguuao.000.mp4,0.420560748,0.659340659,0.54368932,0.625,0.655555556,CQMH9Qguuao.000_4.jpg
CQMH9Qguuao.000.mp4,0.420560748,0.659340659,0.54368932,0.625,0.655555556,CQMH9Qguuao.000_5.jpg
CQMH9Qguuao.003.mp4,0.53271028,0.747252747,0.504854369,0.614583333,0.522222222,CQMH9Qguuao.003_1.jpg
CQMH9Qguuao.003.mp4,0.53271028,0.747252747,0.504854369,0.614583333,0.522222222,CQMH9Qguuao.003_2.jpg
CQMH9Qguuao.003.mp4,0.53271028,0.747252747,0.504854369,0.614583333,0.522222222,CQMH9Qguuao.003_3.jpg
CQMH9Qguuao.003.mp4,0.53271028,0.747252747,0.504854369,0.614583333,0.522222222,CQMH9Qguuao.003_4.jpg
CQMH9Qguuao.003.mp4,0.53271028,0.747252747,0.504854369,0.614583333,0.522222222,CQMH9Qguuao.003_5.jpg
CqQavmWSLrI.000.mp4,0.514018692,0.648351648,0.485436893,0.510416667,0.566666667,CqQavmWSLrI.000_1.jpg
CqQavmWSLrI.000.mp4,0.514018692,0.648351648,0.485436893,0.510416667,0.566666667,CqQavmWSLrI.000_2.jpg
CqQavmWSLrI.000.mp4,0.514018692,0.648351648,0.485436893,0.510416667,0.566666667,CqQavmWSLrI.000_3.jpg
CqQavmWSLrI.000.mp4,0.514018692,0.648351648,0.485436893,0.510416667,0.566666667,CqQavmWSLrI.000_4.jpg
CqQavmWSLrI.000.mp4,0.514018692,0.648351648,0.485436893,0.510416667,0.566666667,CqQavmWSLrI.000_5.jpg
CRLsCyMfskE.000.mp4,0.785046729,0.538461538,0.631067961,0.697916667,0.666666667,CRLsCyMfskE.000_1.jpg
CRLsCyMfskE.000.mp4,0.785046729,0.538461538,0.631067961,0.697916667,0.666666667,CRLsCyMfskE.000_2.jpg
CRLsCyMfskE.000.mp4,0.785046729,0.538461538,0.631067961,0.697916667,0.666666667,CRLsCyMfskE.000_3.jpg
CRLsCyMfskE.000.mp4,0.785046729,0.538461538,0.631067961,0.697916667,0.666666667,CRLsCyMfskE.000_4.jpg
CRLsCyMfskE.000.mp4,0.785046729,0.538461538,0.631067961,0.697916667,0.666666667,CRLsCyMfskE.000_5.jpg
cTbfp7nkX8c.000.mp4,0.401869159,0.472527473,0.446601942,0.5,0.377777778,cTbfp7nkX8c.000_1.jpg
cTbfp7nkX8c.000.mp4,0.401869159,0.472527473,0.446601942,0.5,0.377777778,cTbfp7nkX8c.000_2.jpg
cTbfp7nkX8c.000.mp4,0.401869159,0.472527473,0.446601942,0.5,0.377777778,cTbfp7nkX8c.000_3.jpg
cTbfp7nkX8c.000.mp4,0.401869159,0.472527473,0.446601942,0.5,0.377777778,cTbfp7nkX8c.000_4.jpg
cTbfp7nkX8c.000.mp4,0.401869159,0.472527473,0.446601942,0.5,0.377777778,cTbfp7nkX8c.000_5.jpg
CTWMisL_HlI.004.mp4,0.327102804,0.340659341,0.339805825,0.364583333,0.655555556,CTWMisL_HlI.004_1.jpg
CTWMisL_HlI.004.mp4,0.327102804,0.340659341,0.339805825,0.364583333,0.655555556,CTWMisL_HlI.004_2.jpg
CTWMisL_HlI.004.mp4,0.327102804,0.340659341,0.339805825,0.364583333,0.655555556,CTWMisL_HlI.004_3.jpg
CTWMisL_HlI.004.mp4,0.327102804,0.340659341,0.339805825,0.364583333,0.655555556,CTWMisL_HlI.004_4.jpg
CTWMisL_HlI.004.mp4,0.327102804,0.340659341,0.339805825,0.364583333,0.655555556,CTWMisL_HlI.004_5.jpg
CuGuiOZ48Ig.002.mp4,0.523364486,0.538461538,0.660194175,0.333333333,0.577777778,CuGuiOZ48Ig.002_1.jpg
CuGuiOZ48Ig.002.mp4,0.523364486,0.538461538,0.660194175,0.333333333,0.577777778,CuGuiOZ48Ig.002_2.jpg
CuGuiOZ48Ig.002.mp4,0.523364486,0.538461538,0.660194175,0.333333333,0.577777778,CuGuiOZ48Ig.002_3.jpg
CuGuiOZ48Ig.002.mp4,0.523364486,0.538461538,0.660194175,0.333333333,0.577777778,CuGuiOZ48Ig.002_4.jpg
CuGuiOZ48Ig.002.mp4,0.523364486,0.538461538,0.660194175,0.333333333,0.577777778,CuGuiOZ48Ig.002_5.jpg
CuGuiOZ48Ig.005.mp4,0.373831776,0.472527473,0.59223301,0.5,0.544444444,CuGuiOZ48Ig.005_1.jpg
CuGuiOZ48Ig.005.mp4,0.373831776,0.472527473,0.59223301,0.5,0.544444444,CuGuiOZ48Ig.005_2.jpg
CuGuiOZ48Ig.005.mp4,0.373831776,0.472527473,0.59223301,0.5,0.544444444,CuGuiOZ48Ig.005_3.jpg
CuGuiOZ48Ig.005.mp4,0.373831776,0.472527473,0.59223301,0.5,0.544444444,CuGuiOZ48Ig.005_4.jpg
CuGuiOZ48Ig.005.mp4,0.373831776,0.472527473,0.59223301,0.5,0.544444444,CuGuiOZ48Ig.005_5.jpg
CUiG7UZ9A3k.002.mp4,0.551401869,0.505494505,0.669902913,0.59375,0.566666667,CUiG7UZ9A3k.002_1.jpg
CUiG7UZ9A3k.002.mp4,0.551401869,0.505494505,0.669902913,0.59375,0.566666667,CUiG7UZ9A3k.002_2.jpg
CUiG7UZ9A3k.002.mp4,0.551401869,0.505494505,0.669902913,0.59375,0.566666667,CUiG7UZ9A3k.002_3.jpg
CUiG7UZ9A3k.002.mp4,0.551401869,0.505494505,0.669902913,0.59375,0.566666667,CUiG7UZ9A3k.002_4.jpg
CUiG7UZ9A3k.002.mp4,0.551401869,0.505494505,0.669902913,0.59375,0.566666667,CUiG7UZ9A3k.002_5.jpg
CV930dFsubs.002.mp4,0.514018692,0.428571429,0.339805825,0.270833333,0.422222222,CV930dFsubs.002_1.jpg
CV930dFsubs.002.mp4,0.514018692,0.428571429,0.339805825,0.270833333,0.422222222,CV930dFsubs.002_2.jpg
CV930dFsubs.002.mp4,0.514018692,0.428571429,0.339805825,0.270833333,0.422222222,CV930dFsubs.002_3.jpg
CV930dFsubs.002.mp4,0.514018692,0.428571429,0.339805825,0.270833333,0.422222222,CV930dFsubs.002_4.jpg
CV930dFsubs.002.mp4,0.514018692,0.428571429,0.339805825,0.270833333,0.422222222,CV930dFsubs.002_5.jpg
cvg03XGFjCk.005.mp4,0.663551402,0.549450549,0.621359223,0.479166667,0.711111111,cvg03XGFjCk.005_1.jpg
cvg03XGFjCk.005.mp4,0.663551402,0.549450549,0.621359223,0.479166667,0.711111111,cvg03XGFjCk.005_2.jpg
cvg03XGFjCk.005.mp4,0.663551402,0.549450549,0.621359223,0.479166667,0.711111111,cvg03XGFjCk.005_3.jpg
cvg03XGFjCk.005.mp4,0.663551402,0.549450549,0.621359223,0.479166667,0.711111111,cvg03XGFjCk.005_4.jpg
cvg03XGFjCk.005.mp4,0.663551402,0.549450549,0.621359223,0.479166667,0.711111111,cvg03XGFjCk.005_5.jpg
cvHqtadNJDo.000.mp4,0.476635514,0.461538462,0.699029126,0.427083333,0.644444444,cvHqtadNJDo.000_1.jpg
cvHqtadNJDo.000.mp4,0.476635514,0.461538462,0.699029126,0.427083333,0.644444444,cvHqtadNJDo.000_2.jpg
cvHqtadNJDo.000.mp4,0.476635514,0.461538462,0.699029126,0.427083333,0.644444444,cvHqtadNJDo.000_3.jpg
cvHqtadNJDo.000.mp4,0.476635514,0.461538462,0.699029126,0.427083333,0.644444444,cvHqtadNJDo.000_4.jpg
cvHqtadNJDo.000.mp4,0.476635514,0.461538462,0.699029126,0.427083333,0.644444444,cvHqtadNJDo.000_5.jpg
cvHqtadNJDo.004.mp4,0.401869159,0.615384615,0.669902913,0.583333333,0.566666667,cvHqtadNJDo.004_1.jpg
cvHqtadNJDo.004.mp4,0.401869159,0.615384615,0.669902913,0.583333333,0.566666667,cvHqtadNJDo.004_2.jpg
cvHqtadNJDo.004.mp4,0.401869159,0.615384615,0.669902913,0.583333333,0.566666667,cvHqtadNJDo.004_3.jpg
cvHqtadNJDo.004.mp4,0.401869159,0.615384615,0.669902913,0.583333333,0.566666667,cvHqtadNJDo.004_4.jpg
cvHqtadNJDo.004.mp4,0.401869159,0.615384615,0.669902913,0.583333333,0.566666667,cvHqtadNJDo.004_5.jpg
Cvuu76B-bxA.002.mp4,0.392523364,0.56043956,0.446601942,0.510416667,0.455555556,Cvuu76B-bxA.002_1.jpg
Cvuu76B-bxA.002.mp4,0.392523364,0.56043956,0.446601942,0.510416667,0.455555556,Cvuu76B-bxA.002_2.jpg
Cvuu76B-bxA.002.mp4,0.392523364,0.56043956,0.446601942,0.510416667,0.455555556,Cvuu76B-bxA.002_3.jpg
Cvuu76B-bxA.002.mp4,0.392523364,0.56043956,0.446601942,0.510416667,0.455555556,Cvuu76B-bxA.002_4.jpg
Cvuu76B-bxA.002.mp4,0.392523364,0.56043956,0.446601942,0.510416667,0.455555556,Cvuu76B-bxA.002_5.jpg
CwFH8J7smjE.005.mp4,0.700934579,0.791208791,0.660194175,0.760416667,0.688888889,CwFH8J7smjE.005_1.jpg
CwFH8J7smjE.005.mp4,0.700934579,0.791208791,0.660194175,0.760416667,0.688888889,CwFH8J7smjE.005_2.jpg
CwFH8J7smjE.005.mp4,0.700934579,0.791208791,0.660194175,0.760416667,0.688888889,CwFH8J7smjE.005_3.jpg
CwFH8J7smjE.005.mp4,0.700934579,0.791208791,0.660194175,0.760416667,0.688888889,CwFH8J7smjE.005_4.jpg
CwFH8J7smjE.005.mp4,0.700934579,0.791208791,0.660194175,0.760416667,0.688888889,CwFH8J7smjE.005_5.jpg
cWZudzeJVXg.002.mp4,0.336448598,0.373626374,0.339805825,0.270833333,0.322222222,cWZudzeJVXg.002_1.jpg
cWZudzeJVXg.002.mp4,0.336448598,0.373626374,0.339805825,0.270833333,0.322222222,cWZudzeJVXg.002_2.jpg
cWZudzeJVXg.002.mp4,0.336448598,0.373626374,0.339805825,0.270833333,0.322222222,cWZudzeJVXg.002_3.jpg
cWZudzeJVXg.002.mp4,0.336448598,0.373626374,0.339805825,0.270833333,0.322222222,cWZudzeJVXg.002_4.jpg
cWZudzeJVXg.002.mp4,0.336448598,0.373626374,0.339805825,0.270833333,0.322222222,cWZudzeJVXg.002_5.jpg
cxJ0u6r0-pU.001.mp4,0.317757009,0.582417582,0.67961165,0.53125,0.588888889,cxJ0u6r0-pU.001_1.jpg
cxJ0u6r0-pU.001.mp4,0.317757009,0.582417582,0.67961165,0.53125,0.588888889,cxJ0u6r0-pU.001_2.jpg
cxJ0u6r0-pU.001.mp4,0.317757009,0.582417582,0.67961165,0.53125,0.588888889,cxJ0u6r0-pU.001_3.jpg
cxJ0u6r0-pU.001.mp4,0.317757009,0.582417582,0.67961165,0.53125,0.588888889,cxJ0u6r0-pU.001_4.jpg
cxJ0u6r0-pU.001.mp4,0.317757009,0.582417582,0.67961165,0.53125,0.588888889,cxJ0u6r0-pU.001_5.jpg
cxJ0u6r0-pU.005.mp4,0.495327103,0.681318681,0.72815534,0.635416667,0.622222222,cxJ0u6r0-pU.005_1.jpg
cxJ0u6r0-pU.005.mp4,0.495327103,0.681318681,0.72815534,0.635416667,0.622222222,cxJ0u6r0-pU.005_2.jpg
cxJ0u6r0-pU.005.mp4,0.495327103,0.681318681,0.72815534,0.635416667,0.622222222,cxJ0u6r0-pU.005_3.jpg
cxJ0u6r0-pU.005.mp4,0.495327103,0.681318681,0.72815534,0.635416667,0.622222222,cxJ0u6r0-pU.005_4.jpg
cxJ0u6r0-pU.005.mp4,0.495327103,0.681318681,0.72815534,0.635416667,0.622222222,cxJ0u6r0-pU.005_5.jpg
czImT1Wn1og.001.mp4,0.46728972,0.406593407,0.436893204,0.3125,0.533333333,czImT1Wn1og.001_1.jpg
czImT1Wn1og.001.mp4,0.46728972,0.406593407,0.436893204,0.3125,0.533333333,czImT1Wn1og.001_2.jpg
czImT1Wn1og.001.mp4,0.46728972,0.406593407,0.436893204,0.3125,0.533333333,czImT1Wn1og.001_3.jpg
czImT1Wn1og.001.mp4,0.46728972,0.406593407,0.436893204,0.3125,0.533333333,czImT1Wn1og.001_4.jpg
czImT1Wn1og.001.mp4,0.46728972,0.406593407,0.436893204,0.3125,0.533333333,czImT1Wn1og.001_5.jpg
C_NtwmmF2Ys.000.mp4,0.280373832,0.296703297,0.242718447,0.239583333,0.322222222,C_NtwmmF2Ys.000_1.jpg
C_NtwmmF2Ys.000.mp4,0.280373832,0.296703297,0.242718447,0.239583333,0.322222222,C_NtwmmF2Ys.000_2.jpg
C_NtwmmF2Ys.000.mp4,0.280373832,0.296703297,0.242718447,0.239583333,0.322222222,C_NtwmmF2Ys.000_3.jpg
C_NtwmmF2Ys.000.mp4,0.280373832,0.296703297,0.242718447,0.239583333,0.322222222,C_NtwmmF2Ys.000_4.jpg
C_NtwmmF2Ys.000.mp4,0.280373832,0.296703297,0.242718447,0.239583333,0.322222222,C_NtwmmF2Ys.000_5.jpg
C_NtwmmF2Ys.002.mp4,0.168224299,0.296703297,0.233009709,0.15625,0.3,C_NtwmmF2Ys.002_1.jpg
C_NtwmmF2Ys.002.mp4,0.168224299,0.296703297,0.233009709,0.15625,0.3,C_NtwmmF2Ys.002_2.jpg
C_NtwmmF2Ys.002.mp4,0.168224299,0.296703297,0.233009709,0.15625,0.3,C_NtwmmF2Ys.002_3.jpg
